Video URL	Nickname	User URL	Date	Text	Email from comment	Upvotes	Replies
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Raison	http://www.youtube.com/channel/UC46azbH0_wQYnr-kvjk9mLQ	2021-11-17T03:19:53Z	"Hear me out, I have a crappy theory.


That avalanche contained parts of the Mutated Cryo Regisvine back in 1.2, keep in mind that Albedo is a human-made being from his master back in Khaenri'ah, basically a vessel with a soul. that avalanche got Albedo and took control of his body, we can see the pattern when ""Albedo"" attacked using his ice powers is similar to that of a Cryo Regisvine as pointed by other users. Or this other theory: as others pointed back then — He contains some parts of the dragon that ruled over Dragonspine. The Cryo Regisvine is mutated by that ""Heart"" thing you see in one of the quests. Like I said before, maybe the avalanche contained parts of the mutated regisvine and some of the Dragon's soul. It fused with the parts in Albedo's body making the dragon take control of Albedo and fight our protagonists"		0	1
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Sharvanei Abubacar	http://www.youtube.com/channel/UCiGxGFKIBZ9Dk6nH5cwSVNQ	2021-11-27T08:18:15Z	After reading the comment section 🤣, i realized i am not the only one who is scared of Dragonspine 👻		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Edlin Channel 067 is beautiful	http://www.youtube.com/channel/UCv6_g02x863urfCKFdQyP9w	2021-11-17T02:44:17Z	Why did mihoyo just end like that I love eula and albedo :(		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Haley Wagner	http://www.youtube.com/channel/UCnDeRH3TABOZlMsbrk5NaMA	2021-11-12T15:14:53Z	"*Albedo appears*
“I’ve missed you so much my sweet boy”
*We’re fighting Albedo*
*whispers* “oh no”"		1249	7
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Games FTW	http://www.youtube.com/channel/UCpEAnIn3I4cCkUgeXvUtZFw	2021-11-15T01:12:08Z	After hearing Albedo in the stream I cannot unhear him it still sounds derpy to me xd		7	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	martia law	http://www.youtube.com/channel/UCk_jNT8u9L32W7vSe9DKhLA	2021-11-25T23:49:33Z	Itto is my favorite fictional character of all time		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	nintenchris5963	http://www.youtube.com/channel/UCouZLzi2g6l4_RgTvAIxSAA	2021-11-29T09:01:51Z	The first character boss is Tartaglia, the second character boss is Raiden Shogun, and now the third character boss is Albedo?		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Полина Канакина	http://www.youtube.com/channel/UCvh3YoYF2MN5qGiOQ66uuug	2021-11-14T21:19:50Z	THANK MIHOYO FOR RERUN BEST ALCHEMIST		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Dreaming in the Clouds	http://www.youtube.com/channel/UCDHv7UYX6Nt-hc6bO48ADUg	2021-11-12T19:37:46Z	Alternate Title: Zhongli Showcases His Three Geo Sons		1715	10
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Pinkie's Awesome Adventures	http://www.youtube.com/channel/UCy72iI8h1UzCSDO1hKMqpxw	2021-11-15T01:58:23Z	BRO THIS GOTTA BE NEW STORY CONTENT DONT LET THE NEW PLAYERS MISS OUT THE EVENT MIHOYO		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Mysticalsnow	http://www.youtube.com/channel/UCxhFrQRes-SK9rGj4MWb1Tg	2021-11-15T04:17:09Z	Bc I haven’t seen anyone talk about it, Itto’s jp va is TMRevolution which is actually insane!!! If you don’t know who he is, he’s an iconic artist from JP who has done songs for many huge franchises. If you watch anime you should know this man		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	MxchiXx	http://www.youtube.com/channel/UCXx5FSdMXuoWsWo_kaWq5Jw	2021-11-14T23:24:07Z	Nah man, the fact I'm gonna miss this version is making me sad, My laptop is still borken 😭		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	CRESCENT ROSE	http://www.youtube.com/channel/UCFffttkKQTjuBHBLRK5vj6g	2021-11-22T05:32:06Z	Ahhh My archnemesis dragonspine i thought it was over but it seems its coming back again		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Jose Luis Pinar	http://www.youtube.com/channel/UCRZtG2eWsyJ4z9-gkzJqESA	2021-11-13T23:10:20Z	"Gorou’s voice line: “…I will use my new found power to fight with my friends…”
Itto’s voice line: “SHUT UP WOULD’YA!?”"		2519	8
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Dibz YBD	http://www.youtube.com/channel/UCpGHbir9iSL3qWDryqlQahg	2021-11-19T06:27:43Z	What if Albedo artificially gained the ability to use Cryo to keep Klee in check		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	El	http://www.youtube.com/channel/UCH0A9114YojfxDFxWaMwcyw	2021-11-17T04:19:15Z	"Itto: ""AGH, SHADDUP, WILL YAH?""
me: Aight, how many primogems do I have left? :)"		8	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Jackadman	http://www.youtube.com/channel/UCIIRWQQMOf_dcb8lBw3cprQ	2021-11-23T22:51:37Z	"this reminds of Fortnite season 7, when Christmas and winter relate features were added.

Good times"		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Akshay Waghmode	http://www.youtube.com/channel/UCZrWjL3dd6-JWKLBHnyxv-Q	2021-11-15T20:50:21Z	0:38 this voice would have probably suited well for Itto.		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Mr. Noky	http://www.youtube.com/channel/UCfDydMsa233JBvkNzF1Rb2w	2021-11-12T13:40:10Z	"""And then he turned himself into a cryo hypostasis""
""Funniest sh*t I've ever seen"""		1808	26
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Isabela Muñoz Valenzuela	http://www.youtube.com/channel/UCBmjoNR2KC-WY977WR-M1Tg	2021-11-21T01:09:34Z	this looks like the trailer for an anime, its dope asf		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	SaM Chan	http://www.youtube.com/channel/UCoi6eUV48pteo8IBrowid1A	2021-11-22T05:25:11Z	I LOVE THIS		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Jerashi	http://www.youtube.com/channel/UCnkbpV-Cjn3M7X0JXPMYzag	2021-11-21T08:30:28Z	If itto doesnt say for real in half of his dialogue then I'll be very dissapointed in mihoyo		3	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Agent_Digits	http://www.youtube.com/channel/UCmCzdzORGndU01rJFWg_rjA	2021-11-24T01:17:54Z	Yassss!! This looks bomb		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	I Watch Everything	http://www.youtube.com/channel/UCnJ6kGtiGvVB0Upp0ibJSsw	2021-11-12T13:17:03Z	"Albedo : There's a thief
Eula : The cold doesn't bother me
Gorou : Defense is greatest offense
Itto : Shaddap, wouldya??"		1797	13
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Captain Fujizaku	http://www.youtube.com/channel/UCU0lwuRWt-oxYHG3w948pPg	2021-11-16T17:27:43Z	Excellent. Grinding for artifacts to put on Noelle and Barbara.		1	2
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Christopher Low	http://www.youtube.com/channel/UCEvb4Ld0xfOLSI-V1ua7JzQ	2021-11-17T17:18:51Z	I thought Bennett was gonna have this EPIC attack scene just to completely miss and remind us all how unlucky he is		0	1
https://www.youtube.com/watch?v=CXYGOpcNNSQ	CNeko Official	http://www.youtube.com/channel/UCIGlL-QpmGI70-zYJ0sLi0Q	2021-11-15T06:45:00Z	"Anyone else thinks that the real Albedo is trapped under the avalanche by any chance,and the fake Albedo is,well,the fake one?

Just a thought."		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Tenshi Tachi	http://www.youtube.com/channel/UCTG_Mj5JJZ6EA5vtprJHdPg	2021-11-14T16:58:12Z	my boy Gorou finally comes home		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	VudNguyenii	http://www.youtube.com/channel/UCL9Psn3Aqg5tg2pmLYevhvA	2021-11-12T21:54:12Z	Flash back to Albedo saying if traveler would stop him if he ever becomes evil and destroy mondstadt-		1799	9
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Genshin Dude	http://www.youtube.com/channel/UCpmNdsPchTcE6cl9lRnBgWQ	2021-11-20T15:55:00Z	I love this game		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Xyzol	http://www.youtube.com/channel/UCS0K44Ql0zeZZvR8BatI_eQ	2021-11-22T03:26:46Z	""If the day came where I lost control, destroy Monstadt, destroy everything, can I relay on you to stop me?""		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Rồng Yêu Vếu	http://www.youtube.com/channel/UC9uJZhuW-q0SjmXqn_GpnUg	2021-11-16T04:10:50Z	So does this mean the next 4 5-star character is Gorou, Itto, Albedo and Eula?		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	kiory	http://www.youtube.com/channel/UCtwayPOGdv3XM9bsWfSOrSg	2021-11-20T06:57:28Z	2:10 Isn't that boy Joel ?, the boy who awaits his father's return in the village near Spinadragon?, Will they go on a mission to find their father?		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Random Imp3rfx	http://www.youtube.com/channel/UC9t2lpJYiHkqX58F1eklrQw	2021-11-14T11:11:12Z	Benny did an ultimate protagonist move. Move over traveller it's Benny's time to shine✨✨		1140	8
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Roland Atong	http://www.youtube.com/channel/UCSAkkVjrVUuwru2v7kwZNvw	2021-11-30T02:42:49Z	Hey mihoyo can u put feature like mic on off for co op cuz communication using mic are more effective then chat.		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Pongparnta Srichompoo	http://www.youtube.com/channel/UCuaZdvDgoLWr0qXRJD5l9yA	2021-11-17T01:23:04Z	“One day..if I lose control. Destroy Monstadt. Can you rely on to stop me?...” and what he said was true. Alr yoimiya Jean Kokomi and Kujou get prepared to get one shot-		1	2
https://www.youtube.com/watch?v=CXYGOpcNNSQ	MuS Gaming	http://www.youtube.com/channel/UC6Aj907hxtWpQLGKDNKksUQ	2021-11-20T03:53:48Z	Ya la estoy esperando!! para seguir stremeando contenido.		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Dank Budew	http://www.youtube.com/channel/UCPFmcIDi9hw2C2L3fo6AqJQ	2021-11-26T00:10:53Z	Just came back to say my boi Albedo came home!!!!!!!!!🥰😭😭😭 💵		2	1
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Fafnir Dragonesca	http://www.youtube.com/channel/UCWRxQ4MzWsfhk0wSwzXT2nA	2021-11-13T13:50:57Z	"Eula: ""Albedo, what the devil do you think you were doing?""

*Shows Cryo and Pyro elemet* 

Albedo: ""I'm the new La Signora."""		2502	10
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Rai You can save 15% with Geico	http://www.youtube.com/channel/UCj_H2q6k2QCfJe6_6tL1YBg	2021-11-15T18:36:16Z	I think that the fatui is trying to revive signora, and they decided to take albedos notes, as alchemy is the source of life. So they tested it out and experimented with cloning to see if they could clone signora or creat their own artificial life. And obviously that's not albedo attacking eula, so it has to be a copy. I don't think that albedo who attackef eula is a tanuki or whopper flower. It has to be something else of artifical life		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Tony K	http://www.youtube.com/channel/UCZTojwoht3FhgHdAeg90vdg	2021-11-14T22:28:05Z	Albedo is my fav char 😍😍		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Tony K	http://www.youtube.com/channel/UCZTojwoht3FhgHdAeg90vdg	2021-11-14T22:27:34Z	Albedo is my fav char 😍😍		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Hammeredo	http://www.youtube.com/channel/UCjhLI01l7WHEP00C1M2TfDg	2021-11-20T16:55:38Z	if amber tell me to build a snow man...im gonna build the lord of all the snow man		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	What	http://www.youtube.com/channel/UCJDITqL-sk9ZUSDEZHpihtA	2021-11-14T04:42:16Z	"Rosaria in albedo story quest - 
""They called me a madlad"""		1565	9
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Eyes'n Wall	http://www.youtube.com/channel/UCLfWxs7AxWSLVwnYAewqtCQ	2021-11-19T19:07:12Z	I am hype for story of albedo		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Haxred	http://www.youtube.com/channel/UCLnqWgXe1acfb3D96hBWULg	2021-11-21T11:52:47Z	Can't wait!!!!		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Jordan Ward	http://www.youtube.com/channel/UCtE0j-N0wbqdvSQXy4DN-Xg	2021-11-15T20:15:31Z	BENNET ACTUALLY DID SOMETHING 0.O		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	stopandsmelltheroses	http://www.youtube.com/channel/UCc2rDODaDXxD6Q-TwP2xGYA	2021-11-20T16:35:19Z	That ocean-hued clam set….my Kokomi will be very happy		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	gen nazal	http://www.youtube.com/channel/UCxsGW7TyEowPIoBPTQlmSVg	2021-11-12T14:34:29Z	"reason why albedo became evil:

*traveler using dull blade instead of the festering desire albedo gave him*"		810	6
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Xiangling is The Best	http://www.youtube.com/channel/UCDrOEQFgm3FQ4ByiFnxghyA	2021-11-19T17:37:22Z	Pls bring back fischl! Last we saw her is at 1.1 event smh she needs some love mihoyo~		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	ash doe	http://www.youtube.com/channel/UClw5TYbSnw02La7WGkETsxw	2021-11-19T09:00:00Z	dude im curious and  i think we will fight albedo and this is so sad... anyways i love dragonspine so im happy <33		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Karim Daramy	http://www.youtube.com/channel/UCaJjpfwtdN6BsFMDEbor1HQ	2021-11-21T13:59:07Z	This is epic		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Тёмная Сторона	http://www.youtube.com/channel/UCTDkZpZLSX6WW8hLRFwd0jQ	2021-11-24T08:27:25Z	это очень круто и эпично, но Итто так не хватает мышц		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Ding Dong	http://www.youtube.com/channel/UCazzRNKct7d6JFTt1ie2a8Q	2021-11-12T15:43:50Z	"""So you wanted an elevator eh? Here, this one takes you straight to Celestia"" - Albedo, probably.

Or is it...an Albedo doppleganger?"		2321	16
https://www.youtube.com/watch?v=CXYGOpcNNSQ	SweetPalette	http://www.youtube.com/channel/UCdt06d_fXxPWVMKzuGhqDVA	2021-11-23T20:49:52Z	"Me excited for the new update. 
Also me : doesn’t have enough space on my pc."		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	幻绫依	http://www.youtube.com/channel/UCdTHmlrC77XQzl7rbFBdXGg	2021-11-25T03:30:54Z	阿贝多阿贝多太好看了！！！！！想要二命可惜歪了琴，现在她三命了😭😭😭😭		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	ink	http://www.youtube.com/channel/UCz62NGVkKhEjFBRovnmdsFg	2021-11-17T05:13:30Z	FINALLY BENNET'S ACTUALLY GETTING FEATURED IN A TRAILER LMFAO		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Salena Salameh	http://www.youtube.com/channel/UC-JdcYOg7KAsENTKsaXvq4A	2021-11-15T04:09:28Z	Trailer: 2:35  Vs Actual Game: 3:14		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	haruna_boke	http://www.youtube.com/channel/UCbOww_DGBcMMRbVYJDd0R6g	2021-11-12T15:22:26Z	"""Dragonspine is more dangerous as ever""

Me: quite aware- wait *what do you mean more dangerous as ever-*"		2093	6
https://www.youtube.com/watch?v=CXYGOpcNNSQ	ma gus	http://www.youtube.com/channel/UC_utHi2d-OkLH5Cjnm_63WQ	2021-11-15T23:00:58Z	"2:40 that could be a twin brother. he move different of albedo. especially when he use his special and he smiles.
 albedo is serious, even fighting... this doesn't look like albeto but looks like a twin ou a copy"		0	1
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Zero Walker	http://www.youtube.com/channel/UCJmqSiGP408L3YFDdRAOIIQ	2021-11-20T15:14:42Z	"Do you wanna build a snowman?
C'mon, let's go and play
I never see you anymore
Come out the door


It's like you've gone away
We used to be best buddies
And now we're not

I wish you would tell me why
Do you wanna build a snowman?
It doesn't have to be a snowman"		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	dragon snake	http://www.youtube.com/channel/UC4W-B6owbwiE8AfgOJd8GXg	2021-11-17T12:21:27Z	DAMM, bennett did a 100% iq move		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Legacy Mercer-Henderson	http://www.youtube.com/channel/UCjlNLEjVUR2AaiSh7t8Snkg	2021-11-14T16:26:23Z	Wait, snow!? How will Genshin Impact players be able to touch grass now!?		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	ɐɯɐʎoʞǝꓒ oʞǝꓒ	http://www.youtube.com/channel/UCUIr7J0f9RELwvoWCB55FSg	2021-11-12T13:12:24Z	"Everyone: *uses cool weapons*
Aether with his dull blade:"		1287	11
https://www.youtube.com/watch?v=CXYGOpcNNSQ	YAGOO's IDOL	http://www.youtube.com/channel/UCFBbAs1QxgpJ3TrP9k2oJHw	2021-11-15T09:05:34Z	meanwhile me, without any character that can reliably deal pyro damage. PAIN.		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Minesheft	http://www.youtube.com/channel/UCHsp8ds8CwRDqbUW0o5hSEw	2021-11-15T09:59:24Z	Albedo and Eula is fighting to see who's ruling the dragon spine		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	YourLocal Weeb	http://www.youtube.com/channel/UCUcQ2bEWst5-ZbFE0s3stuQ	2021-11-17T19:59:56Z	"1:17 ""It's showtime!"" - Itto 
Me: RYUJI?! (ik they share the same va)"		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Davido 	http://www.youtube.com/channel/UCTBGjeAUWyLnBpXfT-BoW6A	2021-11-15T14:27:37Z	"Eula:    Albedo, what the devil do you think you're doing?
Albedo uses cryo and sing let it go ❄"		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Not DimBra 	http://www.youtube.com/channel/UCdrcJI0TeGSzhiS2rhJFQZA	2021-11-12T13:20:33Z	Albedo: ""I'm done being elevator boy. Now I'm homing missile""		7915	17
https://www.youtube.com/watch?v=CXYGOpcNNSQ	RosesandRobins_	http://www.youtube.com/channel/UCKihR-lvdAyBbfRTbYlDuBw	2021-11-16T09:01:23Z	What if Sucrose came in and saved Albedo with a true loves kiss, now this update is gonna be wild		0	1
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Synergy	http://www.youtube.com/channel/UCUL5JKUrMnDv8aRYUAlYWTw	2021-11-18T21:49:56Z	Albedo will fight the gods himself for his alchemy notes.		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Cheese Cake	http://www.youtube.com/channel/UCNnBZZktpFA_gKvPkzuRkHg	2021-11-26T21:46:03Z	Realizing the “albedo” using cryo is probably the impostor. Mihoyo played us all. ☹️		1	2
https://www.youtube.com/watch?v=CXYGOpcNNSQ	idk what to put	http://www.youtube.com/channel/UCTJpDWNTdZAcbTEVqGZzxhA	2021-11-15T03:10:00Z	Let's goooooooo genshin is slowly taking the honkai impact twist		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Loffee’s Coffee	http://www.youtube.com/channel/UCGaZKIubIV46H6Z4BCVFxRw	2021-11-12T17:41:33Z	"“Dragonspine is more dangerous than ever.”
Klee mains: Bom Bom Bakudan"		2703	11
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Maruko AMV	http://www.youtube.com/channel/UCiE28igtaN2ffuL0xY_Mzvw	2021-11-18T17:19:40Z	Someone will make a gameplay video fighting Albedo using Traveler, Eula, Amber, and Bennett as team		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Mochiii	http://www.youtube.com/channel/UCv-AqDISa57nn8HM7YyrAXA	2021-11-15T17:10:15Z	I watched this with my dad and we both quaking		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Koffin Kat	http://www.youtube.com/channel/UCCVS8r8AiZrbImfXhSqdclg	2021-11-20T16:57:08Z	"So this version brings Itto, whom I love but have no weapon for, and a Dragonspine event that I'll be skipping because that location is simply way too annoying. 
See you in version 2.4 I guess."		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	krisantus liang	http://www.youtube.com/channel/UCuBdfJnPp_stCAU6wfCN4IQ	2021-11-16T05:14:52Z	I see a lot of theories in internet about the cyro Albedo.. but i am disappointed that i didnt find any theory that its probably rubedo, nigredo or citrinitas		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	yao momo	http://www.youtube.com/channel/UCpPb_xJlgdCnvFsJbk2s38g	2021-11-12T15:36:32Z	"Traveler: Why are you doing this?! 
Albedo: They called my first banner the “Benett banner”"		963	11
https://www.youtube.com/watch?v=CXYGOpcNNSQ	higummy	http://www.youtube.com/channel/UCihKjNSGgs5jVET5_AKBOtg	2021-11-15T11:21:38Z	"For Albedo he needed rerun but
People only want bennett"		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	hu tao's bestie	http://www.youtube.com/channel/UCgBuHdRZQ9ex0LTBFuJpSmQ	2021-11-24T07:30:51Z	Can we just talk about how bwaap predicted exactly after how many updates we see amber?		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Camellia	http://www.youtube.com/channel/UCCOAcMV_n6BxGewYNH1XTNA	2021-11-18T08:59:02Z	Are we just going to ignore the fact that itto’s music was so good??? And his voice too what.		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	jae	http://www.youtube.com/channel/UC60vclo2TLpJCJp5eRS3suA	2021-11-14T23:25:12Z	I haven’t even thawed all the shards out 💀		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	GC Morillo	http://www.youtube.com/channel/UCw5B4CpF6muIVppQXVdbN6w	2021-11-12T15:51:17Z	"Eula: ""Dragonspine has gotten more dangerous than ever.""

Players who already 100% explored Dragonspine: ""First time?"""		2291	7
https://www.youtube.com/watch?v=CXYGOpcNNSQ	DN	http://www.youtube.com/channel/UCJdNBE-Mgl1T5Y0K4mh8UbQ	2021-11-15T14:41:05Z	Eula's line to albedo implies that there's a teyvat's equivalence to devils and angels		0	1
https://www.youtube.com/watch?v=CXYGOpcNNSQ	main hanabi	http://www.youtube.com/channel/UCw1_oa-AxOHYNumhz4Ck7Cg	2021-11-22T15:47:12Z	Então.. A lumine e a inimiga do jogo? Se for ficarei triste pois escolhi ela..		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	JayWren Steele	http://www.youtube.com/channel/UC-q2FBMhqUaHbOe2zHksFNQ	2021-11-14T23:31:24Z	i'm so excited to be going back to mondstat!		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Only Haru	http://www.youtube.com/channel/UCB526X8yt8Fl2VMi_AXY1Vg	2021-11-21T20:14:42Z	Aether is so pretty in the thumbnail art 😣 I love him so much.		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Savage Cinnamon	http://www.youtube.com/channel/UCoYUrmGidMUey-CDGNDyUgg	2021-11-13T01:00:58Z	Albedo finally losing it because Mihoyo still doesn’t buff his damn hair.		832	7
https://www.youtube.com/watch?v=CXYGOpcNNSQ	swaaag_	http://www.youtube.com/channel/UCes-N2716Zj3hlzCbrMISUQ	2021-11-18T20:47:55Z	"HOLD UP- WE GON' BE FIGHTING ONE OF MY HUSBANDO'S???!!!!! 
at least we get Albedo, Gorou, Ittaki and Eula so i am happy"		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Anime Senpai	http://www.youtube.com/channel/UCBC-zp5vwEB5YO3f37-eAEA	2021-11-15T11:17:33Z	"Eula and Timmie is like 

Shotacon and Ara Ara onee san"		2	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Komi菊池さん	http://www.youtube.com/channel/UCgORZCDqnAu5UnkZ2kutetA	2021-11-14T17:40:10Z	No cuz fr, if the Dragonspne part turns into a part of the archon quest im gonna cry but be happy at the same time		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Musings of a Homeschooler	http://www.youtube.com/channel/UC-XAe28rufBJo1iMLjSBHGA	2021-11-16T04:08:39Z	"Everyone: *how did Albedo use Cryo?!*
Chongyun hiding behind a rock:  >:3"		1	1
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Wissle	http://www.youtube.com/channel/UCbsHwihPSydruyr1eV5UZew	2021-11-12T14:27:03Z	"Whaaaaaaaaat, are we actually gonna fight Albedo? EPIC if true :O 
But is Itto the lovable idiot that all fancontent portrayed him as? I hope so :'D"		1382	15
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Elisa G	http://www.youtube.com/channel/UCIu0ZJJ932zhJvQAZ2YKgMw	2021-11-16T18:40:02Z	I Watched this like 20 times now??? I CANT WAIT		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Dxiona :D	http://www.youtube.com/channel/UCNXAilIdGSkcTBzjia2hmGQ	2021-11-27T09:50:17Z	OMGGG I WANT ITTO SO BADDD BUT XIAO TOO i never got my 2,  5 star character		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Zhongli	http://www.youtube.com/channel/UCvCXMkf-WQYLGXdlSQt82PQ	2021-11-20T16:58:20Z	eula is so pretty <33 pulling for her first and then albedo idc if i waited longer for him		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	TheRetroDragon Yope	http://www.youtube.com/channel/UCKNL8MiVuWIZmESuDjeBuGA	2021-11-17T23:26:20Z	Just spent a whole bunch of time up in Dragonspine today, guess I will be going back up soon enough though.		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	NoobMaster 69	http://www.youtube.com/channel/UCh8aI33aNZhHFG9rIjCaufw	2021-11-12T12:56:58Z	"Albedo : turn evil
Dull Blade : i'm about to end this alchemist's whole Career"		1225	14
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Gacha life_Soul Snow	http://www.youtube.com/channel/UCwcKP5VvRutM_rwTgmp7NiQ	2021-11-24T00:49:23Z	"Me: when I forget I like gorou 
Me right now: never"		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	JJ Heroup	http://www.youtube.com/channel/UCUXp338ikuVzViDJ4rcnKEQ	2021-11-23T22:20:57Z	Everything about this trailer is great, but can we talk about Arataki Itto cool introduction.		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	MARCRLLA KRIEGER	http://www.youtube.com/channel/UC4LhONTtiY2xVav4QQCM5Ug	2021-11-17T05:21:42Z	I begging you bless me with luck for when miko comes around		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Fake One	http://www.youtube.com/channel/UCU0GYDLlZgFL1YiHzdWwflQ	2021-11-15T09:21:28Z	"Albedo became so mad after Bennett stole his spotlight in his banner, decided to fight
And then we have Bennett probably attempting to be on his banner again"		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	CapREX77	http://www.youtube.com/channel/UCfv_75mWgCOXRNMQraxx9cg	2021-11-12T19:26:02Z	"“Dragonspine has become more dangerous than it used to be.”

Me/Traveler: “How can it get more dangerous than it already was?”"		1525	10
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Kinokochou Chou	http://www.youtube.com/channel/UCRscTcHjHl7INRHdAFBLJhA	2021-11-17T01:20:06Z	I kinda missed dragonspine ngl. love this area. also BEIDOU HANGOUT		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	cult leader	http://www.youtube.com/channel/UCkLmxzP40W9drFCDx0aUC9w	2021-11-15T23:37:17Z	"i want itto so bad
in all the ways"		0	0
